"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3793.69831486361/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0xa23ecbe1a9cbf6366a42acf440460e3bff19e2733efb1fc54bd0f6db494cf0f0","50471428","1717330971","2024-06-02 12:22:51","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003549","0.13463835319451","","","","0x50a24a00",""
"0x70330eb6d5e5b9706c152ded8e19853ad01a113f63ccf9d87fbdec51031a0919","50471444","1717330975","2024-06-02 12:22:55","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003434","0.130275600132416","","","","0x50a24a00",""
"0x8bc717a9c1bb2d9cddf1359cf8cce2612339c02aa5c3b9bcf9c364d73ac45317","50471461","1717330980","2024-06-02 12:23:00","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003532","0.133993424480983","","","","0x50a24a00",""
"0xfefbf9da4fad1c1dd7c0f86145f7ea5ea5f96e604b69457866192aeefed81c0f","50471476","1717330984","2024-06-02 12:23:04","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003585","0.13600408458786","","","","0x50a24a00",""
"0xbe4602a1fb9c6cd678fde9fb316ec41368b5c7096220b206878c3bd87c524892","50471490","1717330987","2024-06-02 12:23:07","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003523","0.133651991632645","","","","0x50a24a00",""
"0x81b17386f561ebfc8008760d184b64b658664403419df54e26abd16f32aa9f38","50471506","1717330991","2024-06-02 12:23:11","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003576","0.135662651739523","","","","0x50a24a00",""
"0x8963b4bd3d7b7b5d6718e69a8e9062ce7b5ff31aa2b41ac994372c7e1aedc46b","50471518","1717330995","2024-06-02 12:23:15","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003487","0.132286260239294","","","","0x50a24a00",""
"0x167f1fe07501aac5c4dcab0b8d30aff244c3d5e744cbba40e11a91fd4141e76b","50471533","1717330999","2024-06-02 12:23:19","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003576","0.135662651739523","","","","0x50a24a00",""
"0x163a65ff483c99778b1f38175b644aee77f3a586a6c1fa0cb4a793f29e9177d5","50471549","1717331003","2024-06-02 12:23:23","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003523","0.133651991632645","","","","0x50a24a00",""
"0x72f5d371b6696f6d6d63816d25a0775dfdda9410d7e62013a78e574e19d3c6e4","50471564","1717331007","2024-06-02 12:23:27","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003549","0.13463835319451","","","","0x50a24a00",""
"0xa51a87a897a2c05ca5a13d6df4dacfc9c3158fe7e66ff3afba4c64285380a445","50471579","1717331011","2024-06-02 12:23:31","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003532","0.133993424480983","","","","0x50a24a00",""
"0x52325b333357857d18e7a8503db326088f589f57b4a17df38ede32370ca20527","50471596","1717331015","2024-06-02 12:23:35","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003532","0.133993424480983","","","","0x50a24a00",""
"0x8772d7d0a8f4c8ecd8497ba33038b14ad888ff5cbe261e0e665a56efeea030c6","50471610","1717331019","2024-06-02 12:23:39","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003505","0.13296912593597","","","","0x50a24a00",""
"0xf22db304a6f0c75940fa124de978234cc27f2c2be77466d5368a61d6153bcef7","50471624","1717331022","2024-06-02 12:23:42","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003452","0.130958465829092","","","","0x50a24a00",""
"0xec8a747ac83cb1883dd03cc15db7db9bf1f5559512d1c76a5a0b4afca714ab0c","50471639","1717331026","2024-06-02 12:23:46","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000347","0.131641331525767","","","","0x50a24a00",""
"0x2c8f1bde042146f11dc760be1a6cbefac8b634596e4ce8a2458337c7353c5227","50471653","1717331030","2024-06-02 12:23:50","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0x44623e5e440479011ff85eee4c098b34c56e3886451a04dbd6799d6a11493647","50471668","1717331034","2024-06-02 12:23:54","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003523","0.133651991632645","","","","0x50a24a00",""
"0x522c288948e9b3dcd3985b5ea32578229c418abf1c207ab2183a045d4f4e6beb","50471682","1717331037","2024-06-02 12:23:57","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003479","0.131982764374105","","","","0x50a24a00",""
"0x3112d9cfbc79e90e7c6ab467d2bafc16954248740ca692d782ad047a80bc6b36","50471697","1717331041","2024-06-02 12:24:01","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003532","0.133993424480983","","","","0x50a24a00",""
"0xa21e0c07988180b01fbdcffdaa34e99b9ad802d380fb5628ac76e943e68ae2db","50471712","1717331045","2024-06-02 12:24:05","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003505","0.13296912593597","","","","0x50a24a00",""
"0x0abdb6797066c43f0226b71a2056b321df4942f846fcb69b8e976c73accfd170","50471728","1717331049","2024-06-02 12:24:09","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003549","0.13463835319451","","","","0x50a24a00",""
"0x718ae37a34d66a88d95d70b5d4dff938e0631d57e8c4744cdc35266fa1c2845d","50471743","1717331053","2024-06-02 12:24:13","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003541","0.13433485732932","","","","0x50a24a00",""
"0x1dfbf36b7d49d0bfa27f7fcf1d4a4f3cd0fffc487b8ee8a5df3f2d15e342f867","50471758","1717331057","2024-06-02 12:24:17","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003532","0.133993424480983","","","","0x50a24a00",""
"0x099c0bd7b7897c4a07fe835fb3d52d851e17dfdf7ddde75c5fd1e1d3eb43c00d","50471774","1717331062","2024-06-02 12:24:22","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0xaf63b44ca061a74260a789297379127b997bea817c180522d39372eaea62cae5","50471788","1717331065","2024-06-02 12:24:25","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0xec9633fefca7e843aadfe59aea7e56f61e9e0ee91f006de2ca8cfd7c49781d71","50471803","1717331069","2024-06-02 12:24:29","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003558","0.134979786042847","","","","0x50a24a00",""
"0x1533a119d0b036260f23286a408bb7de07710e03976e3518a4466e1689143cef","50471819","1717331073","2024-06-02 12:24:33","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003487","0.132286260239294","","","","0x50a24a00",""
"0x9fb2b5e90e801399621230c380623de8af07f94b507317372ed8d56faa4c1298","50471835","1717331077","2024-06-02 12:24:37","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003434","0.130275600132416","","","","0x50a24a00",""
"0x38e615cf5d7ea87fe850ba3fe4377f223f01f5358e2a7c2945bccab3978457d6","50471850","1717331081","2024-06-02 12:24:41","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0x1bcfe534bdccd5e545eb5bc78e3eaf1b65ebff1ace71ef3d7cf603cb585d6a6d","50471864","1717331085","2024-06-02 12:24:45","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003505","0.13296912593597","","","","0x50a24a00",""
"0x413875fc9415de9a7cc4e623afb81b64905c5ab5913312ff6353acb1a4aa476d","50471879","1717331089","2024-06-02 12:24:49","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003558","0.134979786042847","","","","0x50a24a00",""
"0x0aa6ccfa8e9b7db16bcc14b30016c725d0b6c37a1d96016b5a346fcf887839c6","50471895","1717331093","2024-06-02 12:24:53","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003567","0.135321218891185","","","","0x50a24a00",""
"0x239d8538f625e898b4462bc3e42dba3d72bd457783a6250e1bd4f27b7c7f4100","50471910","1717331097","2024-06-02 12:24:57","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003479","0.131982764374105","","","","0x50a24a00",""
"0x049fad6313bfd8ce9e9cea651d9e438cf58a0f794b6ee0d1b0d0cc8c09a31098","50471924","1717331100","2024-06-02 12:25:00","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0x7ef2b45f6564813c450270df13ff8719bf94e1a52bd91ea2c68494773e962bc1","50471939","1717331104","2024-06-02 12:25:04","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003541","0.13433485732932","","","","0x50a24a00",""
